ORDER_ID	CLASS
38953	0
38954	1
38956	0
38958	0
38962	1
38963	0
38965	0
38967	0
38968	0
38971	0
38979	1
38980	0
38981	0
38983	0
38988	0
38989	0
38990	0
38991	0
38995	0
38997	0
39002	0
39003	1
39004	0
39005	1
39009	0
39016	1
39021	1
39025	0
39027	1
39031	0
39032	1
39034	0
39039	0
39040	0
39041	0
39044	1
39045	0
39047	0
39050	1
39057	1
39060	0
39061	0
39062	0
39063	0
39064	0
39072	0
39075	0
39080	0
39081	1
39082	0
39091	0
39093	1
39095	0
39096	1
39097	0
39101	0
39103	0
39105	0
39106	0
39108	1
39109	0
39111	0
39117	0
39119	1
39120	0
39127	1
39128	0
39129	0
39131	1
39132	0
39133	0
39138	0
39139	0
39140	0
38622	0
38624	0
38632	0
38636	0
38637	0
38638	0
38642	0
38645	0
38646	1
38650	1
38654	1
38655	0
38656	0
38657	0
38661	1
38662	1
38663	0
38664	0
38667	0
38668	1
38673	1
38675	0
38676	0
38677	0
38679	0
38684	1
38687	0
38688	0
38689	0
38690	1
38692	0
38693	0
38694	1
38696	0
38697	0
38699	0
38701	0
38703	0
38706	0
38707	1
38710	0
38712	0
38717	1
38719	0
38721	0
38725	0
38726	1
38735	0
38736	0
38738	0
38741	1
38746	0
38749	0
38751	1
38754	0
38757	0
38760	0
38761	1
38762	0
38764	0
38765	0
38767	0
38768	0
38771	0
38772	0
38774	0
38775	0
38776	0
38779	0
38781	1
38782	1
38787	0
38799	1
38800	0
38801	1
38804	1
38805	1
38807	1
38808	0
38813	0
38815	0
38817	0
38818	0
38821	0
38823	0
38824	0
38828	1
38833	0
38834	0
38838	0
38841	0
38842	0
38845	0
38846	0
38848	1
38851	1
38852	0
38857	1
38866	0
38867	0
38868	1
38869	0
38870	0
38871	1
38875	0
38878	0
38879	0
38880	0
38364	0
38365	0
38372	1
38376	1
38380	0
38382	0
38383	0
38384	0
38385	0
38386	0
38387	0
38390	1
38391	0
38392	0
38394	0
38396	0
38397	0
38403	0
38404	0
38405	1
38407	0
38408	0
38409	0
38410	1
38417	1
38422	0
38427	0
38431	0
38433	0
38434	0
38435	0
38437	0
38438	0
38455	0
38457	0
38458	0
38459	0
38472	0
38476	0
38479	0
38480	1
38482	0
38483	0
38492	0
38493	0
38496	0
38498	0
38499	1
38503	1
38506	0
38507	0
38510	0
38511	0
38512	1
38520	0
38521	0
38526	0
38530	0
38531	0
38534	0
38539	0
38540	0
38542	0
38546	0
38548	1
38551	0
38552	0
38553	0
38554	0
38557	1
38559	1
38560	0
38561	0
38563	0
38565	0
38570	0
38571	0
38572	1
38574	0
38577	0
38578	1
38580	0
38585	0
38586	0
38588	0
38589	0
38591	0
38592	1
38593	0
38610	0
38613	0
38614	0
38615	0
38619	0
38621	0
38102	0
38106	0
38108	0
38110	0
38113	0
38116	0
38117	0
38118	1
38121	0
38123	0
38125	0
38129	1
38130	0
38132	1
38133	0
38137	0
38143	0
38147	0
38149	0
38155	0
38156	1
38157	1
38163	0
38164	1
38165	0
38166	0
38167	0
38168	0
38169	0
38170	1
38171	0
38173	0
38175	0
38176	0
38179	1
38180	0
38181	0
38182	0
38183	0
38186	0
38188	1
38191	0
38193	0
38195	0
38196	0
38197	0
38198	0
38199	1
38209	0
38211	1
38213	1
38214	0
38216	0
38217	0
38218	1
38219	1
38221	1
38226	0
38229	0
38230	0
38231	0
38234	0
38237	0
38241	1
38246	0
38247	0
38250	0
38251	0
38252	1
38259	0
38270	0
38271	0
38272	0
38273	0
38276	0
38279	1
38281	1
38283	0
38284	1
38286	0
38287	1
38290	0
38295	0
38297	0
38298	1
38299	0
38300	0
38302	0
38308	0
38316	0
38317	0
38319	0
38321	0
38331	1
38334	1
38335	0
38336	0
38338	1
38339	1
38340	1
38341	1
38344	0
38347	0
38352	0
38354	1
38355	0
38356	0
38357	1
38360	0
37844	0
37848	0
37853	0
37854	0
37857	0
37859	0
37860	1
37863	0
37865	0
37869	1
37871	1
37872	0
37873	1
37875	0
37882	0
37884	0
37886	0
37887	0
37890	0
37892	0
37896	0
37897	0
37898	0
37901	0
37902	0
37903	0
37913	0
37919	0
37923	0
37924	0
37926	0
37929	1
37932	0
37935	0
37936	0
37937	1
37940	0
37944	0
37945	0
37954	0
37962	1
37964	0
37968	0
37970	0
37971	0
37973	0
37975	1
37976	0
37977	0
37978	0
37980	1
37982	1
37987	0
37989	0
37993	0
37997	0
37999	0
38002	1
38003	0
38009	0
38010	0
38013	0
38014	0
38015	0
38016	1
38020	0
38021	1
38029	1
38035	0
38037	0
38038	0
38042	1
38043	1
38044	0
38050	0
38052	1
38064	0
38068	0
38070	0
38071	1
38075	1
38077	0
38079	0
38080	0
38082	0
38083	1
38086	0
38087	0
38089	0
38092	0
38096	1
38097	0
38101	1
37580	1
37581	0
37584	0
37588	0
37589	0
37591	0
37596	0
37605	0
37610	1
37614	0
37615	0
37616	0
37617	0
37618	0
37620	1
37627	0
37635	0
37636	0
37639	0
37641	0
37642	0
37648	1
37654	0
37658	0
37663	0
37666	0
37668	1
37669	0
37670	1
37671	0
37672	1
37673	1
37674	0
37676	1
37678	0
37687	0
37688	0
37691	0
37693	1
37696	1
37699	1
37701	1
37703	1
37704	0
37708	0
37710	0
37713	0
37718	0
37724	0
37725	0
37729	0
37730	0
37733	0
37734	1
37736	0
37738	0
37741	0
37743	0
37748	0
37750	0
37751	1
37753	0
37754	1
37760	0
37763	1
37764	0
37765	1
37766	0
37771	0
37775	0
37776	0
37777	0
37778	1
37779	0
37784	0
37787	0
37790	0
37796	0
37798	0
37801	0
37802	1
37809	0
37811	0
37812	0
37813	0
37816	0
37818	0
37822	0
37823	0
37824	1
37827	0
37831	0
37833	0
37836	1
37839	0
37320	1
37324	1
37326	1
37336	0
37341	0
37343	1
37344	1
37346	1
37347	0
37348	1
37351	1
37353	0
37357	0
37358	1
37359	0
37362	0
37363	0
37365	0
37368	0
37369	1
37376	0
37379	0
37380	1
37381	0
37382	1
37383	0
37384	0
37385	0
37386	0
37387	0
37391	0
37393	0
37395	0
37396	0
37398	0
37399	0
37402	1
37405	0
37406	0
37412	0
37413	0
37414	0
37416	0
37417	0
37418	0
37429	0
37432	1
37433	0
37436	1
37443	0
37446	0
37448	1
37452	1
37455	0
37456	1
37461	1
37465	0
37466	0
37468	0
37470	0
37471	1
37474	0
37475	1
37477	1
37482	0
37491	0
37492	0
37497	0
37499	0
37501	0
37502	0
37504	0
37510	1
37511	1
37516	0
37519	0
37525	1
37528	0
37530	0
37531	0
37533	1
37534	0
37535	0
37536	1
37538	0
37539	0
37541	1
37546	0
37547	1
37549	0
37551	1
37555	0
37557	0
37560	0
37561	0
37567	1
37568	0
37571	1
37572	0
37575	0
37576	0
37578	0
37063	1
37064	0
37066	0
37067	1
37068	0
37073	1
37076	0
37078	0
37082	0
37083	0
37084	0
37087	0
37089	1
37097	0
37100	0
37101	0
37102	0
37105	0
37108	0
37111	0
37112	0
37115	0
37119	0
37121	0
37123	0
37125	0
37126	0
37127	1
37129	0
37132	0
37137	0
37139	0
37144	0
37148	1
37149	0
37150	0
37152	0
37155	0
37156	0
37158	1
37159	0
37160	0
37162	0
37163	0
37164	0
37165	0
37166	1
37167	1
37168	0
37173	0
37179	0
37181	0
37183	0
37184	0
37186	0
37189	1
37193	1
37201	0
37206	1
37208	0
37209	0
37214	0
37219	0
37222	0
37223	0
37224	0
37225	0
37226	1
37229	0
37232	1
37235	0
37240	0
37241	1
37243	0
37246	0
37249	0
37252	0
37253	0
37255	0
37257	1
37258	0
37265	1
37266	0
37267	0
37268	0
37270	0
37271	0
37273	0
37274	1
37276	0
37283	0
37284	0
37285	0
37286	0
37288	0
37289	1
37290	0
37292	0
37293	1
37294	0
37311	0
37314	0
37318	0
37319	0
36801	0
36809	0
36812	0
36813	0
36814	0
36815	0
36818	0
36821	0
36822	0
36823	0
36826	1
36827	1
36829	1
36832	0
36835	1
36838	0
36840	1
36843	0
36844	0
36846	1
36847	1
36850	1
36857	1
36859	0
36861	0
36863	0
36866	0
36867	0
36869	0
36870	1
36871	0
36872	0
36873	1
36875	0
36878	0
36882	0
36885	0
36886	0
36887	0
36889	0
36890	1
36892	1
36895	1
36896	0
36897	0
36900	0
36904	0
36905	0
36908	1
36911	0
36912	1
36918	0
36919	0
36924	1
36926	1
36927	1
36930	0
36935	0
36943	0
36946	0
36947	0
36950	0
36953	0
36954	0
36955	0
36957	1
36963	0
36964	0
36973	0
36979	1
36980	1
36982	0
36985	0
36986	1
36989	0
36993	1
36997	1
36998	0
37000	0
37003	0
37005	1
37010	0
37011	1
37012	0
37019	0
37021	0
37025	0
37029	0
37035	0
37036	1
37040	0
37047	0
37052	1
37054	0
36541	1
36543	0
36545	1
36548	0
36550	0
36556	0
36557	0
36558	0
36562	0
36567	1
36571	0
36572	0
36578	0
36580	1
36585	0
36586	1
36589	0
36591	1
36595	0
36597	0
36599	0
36602	0
36605	0
36608	1
36610	0
36615	0
36616	0
36618	0
36619	0
36624	1
36628	1
36631	0
36632	0
36634	1
36635	0
36636	0
36637	1
36638	0
36639	0
36641	1
36642	0
36643	0
36645	0
36646	0
36648	0
36650	0
36652	0
36653	0
36654	1
36661	0
36662	1
36664	1
36667	1
36669	0
36670	0
36672	0
36674	0
36675	0
36679	0
36680	0
36682	0
36684	0
36685	0
36687	0
36688	0
36689	0
36690	0
36691	0
36692	1
36694	0
36697	0
36698	1
36699	0
36701	0
36703	0
36707	0
36709	1
36710	0
36712	0
36714	0
36716	1
36719	0
36720	0
36721	1
36725	1
36726	0
36727	0
36728	0
36729	1
36730	0
36731	0
36732	1
36739	0
36741	0
36742	0
36746	0
36748	0
36749	0
36754	0
36755	1
36759	1
36762	0
36765	0
36766	0
36767	0
36768	0
36769	1
36771	0
36777	0
36778	1
36780	0
36788	0
36789	1
36791	1
36796	0
36797	0
36281	0
36285	0
36286	0
36288	0
36290	0
36291	1
36294	1
36296	0
36299	0
36302	0
36303	0
36304	0
36306	0
36311	0
36313	0
36317	0
36322	0
36324	0
36325	0
36328	0
36331	1
36335	0
36336	0
36339	1
36340	0
36341	0
36342	0
36346	0
36347	0
36352	0
36353	1
36358	0
36363	0
36366	0
36367	0
36368	0
36371	0
36376	1
36377	0
36379	0
36380	0
36383	0
36385	0
36388	0
36389	0
36391	1
36393	0
36395	0
36396	1
36402	1
36408	0
36409	1
36414	0
36418	0
36420	0
36421	0
36426	0
36428	1
36430	1
36431	0
36436	0
36437	0
36439	0
36440	1
36443	0
36447	0
36455	1
36456	0
36461	0
36462	1
36467	0
36469	1
36470	0
36471	0
36472	0
36477	1
36478	0
36483	0
36488	1
36490	0
36491	1
36492	0
36493	0
36494	1
36497	0
36499	0
36501	0
36502	0
36509	0
36510	0
36512	0
36514	1
36517	0
36521	0
36522	1
36524	0
36529	0
36533	0
36535	0
36536	0
36539	0
36020	1
36021	1
36023	0
36025	0
36027	0
36028	0
36031	0
36033	0
36039	0
36042	0
36046	0
36053	0
36054	1
36055	1
36056	0
36058	0
36060	0
36062	0
36063	0
36064	0
36067	0
36072	0
36075	0
36078	1
36080	0
36083	0
36086	0
36088	1
36090	0
36095	0
36097	0
36101	1
36103	0
36108	0
36109	0
36112	0
36114	0
36121	0
36123	1
36124	0
36128	0
36129	0
36130	0
36132	0
36136	0
36139	0
36140	1
36142	0
36143	1
36144	0
36145	0
36146	0
36152	0
36154	1
36155	1
36158	0
36160	0
36161	0
36163	0
36165	0
36169	0
36174	1
36175	0
36176	1
36178	0
36179	0
36183	1
36186	0
36187	0
36188	0
36193	0
36195	0
36197	1
36198	0
36201	1
36207	0
36210	0
36211	0
36212	0
36219	0
36221	1
36222	0
36223	1
36228	0
36231	0
36232	1
36233	0
36234	0
36235	1
36240	1
36241	0
36246	0
36248	0
36249	0
36253	0
36255	0
36257	0
36261	0
36262	1
36264	0
36266	0
36269	0
36270	0
36271	1
36272	0
36276	0
36278	1
35761	1
35764	0
35766	1
35768	0
35769	1
35770	1
35778	0
35779	1
35780	0
35783	0
35786	1
35789	0
35790	1
35791	0
35795	0
35799	0
35800	0
35804	1
35805	0
35806	1
35810	1
35811	1
35815	1
35820	0
35824	0
35825	1
35832	0
35845	1
35850	0
35852	1
35854	0
35855	0
35858	0
35859	0
35860	0
35864	0
35865	0
35868	0
35877	1
35883	0
35885	0
35886	0
35887	0
35888	0
35893	1
35895	0
35899	0
35901	1
35904	0
35907	0
35908	1
35909	1
35913	1
35922	0
35930	1
35931	1
35934	1
35935	0
35936	0
35939	0
35941	0
35951	1
35952	0
35953	1
35956	0
35958	0
35963	0
35970	0
35972	0
35976	0
35977	0
35979	0
35983	0
35987	0
35989	1
35990	0
35994	0
35998	0
36000	1
36004	0
36005	0
36006	0
36011	0
36012	0
36013	0
36015	0
36016	0
35500	1
35502	0
35504	0
35509	0
35521	0
35522	1
35523	0
35527	1
35529	0
35533	0
35534	0
35536	1
35537	0
35538	1
35543	0
35544	0
35548	0
35555	0
35556	0
35557	0
35558	1
35559	0
35560	0
35561	0
35564	1
35565	0
35567	0
35568	0
35569	0
35570	1
35574	0
35578	0
35580	0
35581	0
35582	0
35583	0
35584	1
35585	0
35586	0
35587	0
35592	0
35593	0
35598	0
35599	1
35600	0
35601	0
35603	0
35608	1
35614	0
35617	0
35620	0
35622	1
35623	0
35624	0
35628	0
35630	0
35633	0
35636	0
35641	0
35646	0
35649	1
35652	0
35659	0
35660	0
35663	0
35665	0
35666	0
35668	0
35670	0
35671	1
35674	0
35678	0
35682	0
35689	0
35690	0
35695	1
35696	0
35697	1
35698	1
35700	0
35701	0
35702	0
35703	0
35706	0
35708	0
35710	1
35711	0
35715	0
35718	0
35719	1
35721	0
35722	0
35724	0
35728	0
35729	1
35730	0
35732	0
35737	1
35739	1
35742	1
35744	1
35746	0
35747	1
35748	0
35751	0
35757	1
35760	1
35239	1
35240	0
35241	0
35244	0
35245	1
35247	0
35248	0
35251	0
35254	0
35255	0
35265	0
35267	0
35271	0
35274	0
35275	0
35276	0
35279	0
35280	0
35281	0
35282	0
35284	0
35287	0
35289	0
35294	1
35296	0
35298	1
35301	1
35303	0
35305	1
35309	0
35310	0
35311	0
35312	0
35315	0
35316	0
35317	0
35319	0
35322	0
35324	0
35325	0
35327	0
35328	0
35332	0
35334	0
35335	0
35339	0
35342	0
35343	0
35344	0
35346	0
35350	1
35353	0
35355	0
35358	0
35359	0
35361	0
35362	0
35365	0
35369	0
35370	1
35374	1
35375	1
35376	0
35381	0
35384	1
35386	0
35389	0
35391	1
35393	0
35395	0
35399	0
35400	0
35401	1
35402	0
35405	1
35408	0
35410	1
35411	0
35415	1
35416	1
35419	0
35420	1
35421	1
35423	0
35429	1
35432	0
35433	1
35434	0
35439	0
35440	0
35441	0
35444	1
35446	0
35448	0
35451	0
35452	0
35456	0
35458	1
35459	1
35463	0
35467	1
35468	1
35471	0
35473	0
35474	0
35477	0
35478	0
35479	1
35482	0
35483	0
35486	0
35488	1
35494	0
35495	1
34977	0
34979	0
34982	1
34984	0
34985	0
34986	0
34988	0
34993	0
34996	0
34997	0
34999	0
35001	0
35004	1
35014	0
35019	0
35021	0
35023	0
35032	0
35033	1
35035	0
35036	1
35037	1
35038	0
35040	0
35041	0
35042	1
35044	0
35045	0
35046	1
35054	0
35055	0
35056	0
35057	0
35058	0
35059	0
35061	0
35063	0
35065	1
35066	0
35067	0
35068	0
35069	1
35075	1
35076	1
35078	0
35081	1
35085	0
35091	0
35095	1
35098	1
35099	0
35100	0
35101	0
35109	0
35111	1
35115	0
35117	0
35119	0
35120	0
35125	0
35127	0
35128	0
35129	1
35130	1
35133	0
35135	1
35140	0
35143	0
35145	0
35149	0
35150	1
35151	1
35153	1
35158	1
35163	0
35165	0
35167	0
35171	1
35172	0
35174	1
35175	0
35177	0
35181	0
35184	0
35186	1
35188	1
35189	1
35191	0
35200	0
35205	0
35206	1
35209	0
35211	1
35214	0
35215	0
35216	0
35217	0
35220	0
35224	0
35225	0
35226	0
35229	0
35232	0
35236	0
34724	0
34725	0
34730	0
34735	0
34736	1
34737	0
34739	0
34742	0
34743	0
34745	1
34748	1
34751	0
34753	0
34754	1
34756	0
34757	0
34759	0
34761	1
34762	0
34764	0
34769	1
34770	1
34772	0
34773	1
34774	1
34780	1
34782	0
34786	0
34787	1
34789	0
34791	1
34795	0
34800	0
34802	0
34803	0
34804	0
34808	0
34810	0
34812	0
34819	0
34822	0
34824	0
34825	0
34830	0
34834	0
34835	1
34843	0
34844	0
34851	0
34854	0
34856	0
34859	0
34861	0
34864	0
34866	0
34869	0
34870	0
34872	0
34874	0
34881	0
34883	0
34884	1
34885	1
34887	0
34888	0
34890	0
34892	0
34894	0
34895	0
34896	0
34897	1
34900	0
34901	0
34902	0
34906	0
34907	0
34912	0
34914	1
34916	0
34919	0
34922	0
34924	0
34925	1
34926	1
34929	1
34931	0
34932	0
34933	0
34935	0
34936	1
34937	1
34938	0
34941	0
34942	1
34943	0
34946	0
34947	0
34949	0
34953	0
34955	1
34956	0
34958	0
34959	0
34962	0
34963	0
34968	1
34969	0
34970	0
34971	0
34976	1
34457	0
34458	0
34459	1
34461	0
34466	1
34469	0
34476	0
34477	0
34479	0
34482	0
34484	0
34486	0
34488	0
34495	0
34500	0
34501	0
34506	0
34508	0
34510	0
34514	0
34517	0
34524	0
34528	0
34531	0
34532	0
34534	0
34535	0
34541	0
34545	0
34548	1
34550	0
34552	0
34556	0
34560	1
34561	0
34563	0
34564	0
34565	0
34567	1
34571	0
34574	0
34576	0
34577	0
34579	0
34580	0
34584	0
34585	0
34590	0
34591	0
34593	1
34597	0
34600	0
34604	1
34605	0
34610	0
34615	0
34616	1
34622	1
34623	0
34633	0
34635	0
34638	0
34639	0
34641	1
34642	0
34645	0
34650	0
34651	0
34652	0
34654	1
34655	0
34656	0
34659	0
34661	0
34663	0
34669	0
34675	0
34677	0
34679	1
34680	1
34682	0
34687	0
34689	0
34690	0
34696	0
34697	0
34698	1
34699	0
34704	0
34705	0
34708	0
34710	0
34711	0
34712	0
34714	1
34715	1
34717	1
34199	0
34200	0
34201	0
34203	0
34205	0
34208	0
34210	1
34213	1
34217	0
34222	0
34224	0
34225	0
34227	0
34228	0
34231	1
34238	1
34239	0
34244	0
34245	0
34250	0
34253	0
34255	1
34259	1
34260	0
34261	1
34264	0
34267	0
34273	0
34280	0
34285	0
34290	0
34291	0
34292	1
34293	1
34295	0
34296	0
34298	0
34300	0
34305	0
34306	0
34310	0
34311	0
34315	0
34317	0
34321	0
34322	1
34325	1
34326	1
34327	0
34328	0
34329	1
34335	1
34338	0
34341	0
34351	1
34352	0
34353	0
34355	0
34356	0
34360	0
34362	0
34363	0
34365	0
34366	0
34368	0
34370	0
34376	0
34380	1
34381	1
34384	1
34385	0
34388	1
34390	1
34392	0
34394	1
34401	0
34404	0
34405	0
34416	1
34418	1
34420	0
34422	1
34425	1
34430	0
34431	0
34435	1
34437	0
34441	0
34445	1
34447	1
34452	0
34454	1
34455	0
33941	0
33944	1
33948	0
33949	1
33952	0
33954	1
33956	0
33957	0
33960	1
33968	0
33969	0
33973	0
33980	0
33982	0
33985	0
33996	0
34000	0
34003	0
34004	1
34005	0
34007	1
34010	0
34012	1
34017	1
34023	1
34024	0
34026	0
34028	0
34029	1
34030	0
34031	0
34032	1
34040	0
34042	0
34044	0
34047	0
34050	0
34053	0
34058	0
34059	0
34060	1
34061	0
34063	0
34065	0
34066	1
34067	0
34068	1
34069	0
34070	0
34072	0
34074	0
34075	0
34079	0
34081	0
34083	1
34084	1
34087	0
34089	0
34090	0
34093	0
34096	0
34097	0
34099	0
34101	1
34105	1
34113	0
34118	0
34119	1
34125	0
34126	0
34127	1
34133	0
34135	0
34137	0
34139	0
34140	0
34141	0
34156	0
34159	1
34160	0
34161	0
34163	1
34165	0
34166	1
34168	1
34169	0
34173	0
34175	1
34176	0
34178	0
34179	0
34180	1
34181	0
34182	0
34184	0
34187	0
34189	0
34194	1
34195	0
33680	0
33683	1
33687	0
33689	0
33692	1
33695	1
33703	0
33707	0
33709	1
33718	0
33720	1
33721	0
33722	0
33724	0
33726	0
33727	0
33728	0
33731	0
33732	1
33737	0
33738	1
33741	0
33747	1
33748	0
33752	0
33753	0
33758	0
33759	1
33760	1
33764	0
33768	0
33769	1
33772	0
33774	1
33778	0
33779	0
33783	1
33786	0
33792	0
33797	0
33800	0
33801	0
33802	1
33803	0
33804	0
33805	0
33808	1
33809	0
33811	1
33813	1
33816	1
33818	0
33819	0
33821	1
33822	0
33823	1
33824	1
33827	0
33834	0
33836	0
33841	1
33845	0
33848	0
33849	1
33850	0
33851	0
33854	0
33855	0
33857	0
33858	0
33866	0
33870	0
33871	0
33872	0
33874	0
33877	0
33880	1
33882	0
33886	0
33887	0
33891	0
33892	0
33898	0
33900	0
33901	0
33902	0
33903	0
33904	0
33906	0
33910	0
33912	0
33914	1
33917	0
33918	0
33920	0
33922	0
33923	1
33924	0
33932	0
33937	0
33419	1
33421	0
33422	0
33423	0
33424	1
33425	0
33430	0
33433	0
33435	0
33436	0
33438	1
33444	1
33446	1
33447	0
33448	1
33451	0
33452	0
33456	1
33458	0
33461	1
33462	0
33463	1
33464	1
33465	1
33466	0
33472	0
33473	0
33477	1
33480	0
33481	0
33486	0
33492	0
33493	0
33495	1
33499	0
33506	0
33507	0
33508	0
33509	0
33512	0
33516	1
33520	0
33521	0
33522	1
33526	0
33529	0
33531	1
33532	1
33534	0
33536	0
33537	0
33538	0
33547	0
33548	1
33550	1
33552	0
33555	0
33558	0
33560	1
33562	0
33563	1
33564	0
33569	0
33573	0
33574	1
33575	0
33576	0
33577	0
33581	0
33582	0
33585	0
33587	0
33588	0
33590	0
33592	0
33597	0
33599	1
33601	1
33606	1
33608	0
33609	1
33611	0
33619	0
33620	0
33623	0
33626	0
33627	0
33631	0
33635	0
33636	0
33638	0
33640	0
33641	0
33642	0
33644	0
33645	1
33648	0
33651	1
33655	1
33660	0
33663	1
33665	1
33668	1
33670	1
33677	0
33160	1
33163	0
33170	0
33173	0
33174	0
33177	1
33178	1
33181	0
33185	1
33189	1
33191	0
33192	0
33194	0
33196	0
33197	0
33198	1
33199	1
33201	0
33203	1
33205	0
33206	0
33207	0
33208	0
33211	1
33212	0
33216	0
33217	1
33219	1
33220	1
33223	0
33225	0
33227	1
33228	1
33232	1
33233	1
33238	1
33239	0
33241	0
33242	0
33244	0
33245	0
33248	1
33249	0
33252	0
33253	0
33254	0
33255	0
33256	1
33258	0
33260	0
33264	1
33265	0
33269	0
33272	0
33277	0
33282	0
33287	0
33289	0
33290	0
33295	0
33296	0
33298	1
33304	0
33306	0
33307	0
33308	0
33309	1
33311	0
33312	1
33313	1
33315	0
33317	0
33318	1
33320	1
33322	1
33323	0
33329	0
33330	0
33331	1
33332	0
33337	1
33338	0
33341	0
33343	0
33346	0
33352	1
33353	0
33358	0
33362	0
33366	0
33368	1
33370	0
33372	0
33373	1
33375	1
33376	1
33379	0
33380	0
33390	1
33397	0
33398	0
33402	1
33403	0
33404	0
33405	0
33415	0
33417	0
32899	1
32904	1
32905	0
32908	0
32909	1
32915	0
32920	0
32922	0
32923	1
32924	0
32928	0
32930	1
32932	1
32937	0
32938	0
32941	0
32942	1
32946	0
32949	1
32952	0
32957	0
32959	1
32962	0
32965	0
32969	1
32972	1
32974	0
32976	1
32977	1
32979	0
32980	0
32982	1
32989	0
32991	0
32992	0
32993	0
32995	0
32996	0
32998	0
32999	0
33000	0
33001	0
33003	0
33006	0
33008	0
33009	0
33010	0
33011	0
33015	0
33016	1
33021	0
33023	0
33024	0
33030	1
33031	0
33032	0
33034	1
33038	0
33040	0
33043	0
33044	1
33045	0
33046	0
33051	0
33057	0
33060	0
33062	0
33063	0
33066	1
33068	0
33072	0
33078	1
33079	1
33080	1
33081	0
33083	0
33085	0
33087	1
33090	0
33092	1
33096	1
33104	0
33110	0
33112	0
33113	1
33114	0
33115	0
33118	0
33120	0
33121	0
33123	0
33125	1
33128	0
33132	1
33139	0
33140	0
33143	1
33145	0
33150	0
33154	1
33158	0
32638	1
32643	1
32645	0
32646	0
32648	1
32650	0
32654	0
32655	1
32657	0
32659	0
32660	1
32662	0
32664	0
32666	0
32667	0
32669	1
32673	0
32674	0
32678	0
32680	0
32681	0
32685	0
32686	0
32688	0
32689	1
32693	0
32697	0
32699	0
32700	1
32704	1
32705	0
32714	1
32719	0
32720	0
32723	0
32726	0
32728	0
32730	0
32733	0
32734	0
32737	0
32738	0
32740	0
32745	0
32749	0
32755	0
32763	0
32764	0
32765	1
32766	1
32778	0
32779	0
32781	0
32786	0
32787	0
32790	0
32792	0
32793	0
32797	0
32799	0
32801	1
32802	1
32804	0
32808	1
32810	0
32811	0
32812	0
32813	1
32814	0
32815	1
32819	0
32823	0
32825	0
32826	0
32828	0
32832	0
32837	0
32839	0
32841	1
32842	0
32845	0
32847	0
32850	1
32851	1
32852	1
32853	0
32854	0
32856	0
32857	0
32858	0
32859	0
32866	0
32868	1
32871	0
32873	0
32875	0
32876	0
32877	0
32878	0
32879	0
32881	0
32882	0
32889	0
32892	1
32894	0
32895	0
32897	0
32898	0
32374	0
32377	0
32379	0
32386	1
32387	0
32392	0
32394	0
32401	1
32405	0
32412	0
32413	0
32414	0
32417	0
32418	0
32427	0
32428	0
32429	0
32430	0
32431	0
32434	0
32435	1
32441	0
32443	0
32445	0
32446	1
32448	0
32450	0
32456	0
32459	0
32460	0
32461	0
32464	0
32466	0
32470	0
32471	0
32473	0
32475	0
32476	0
32478	0
32480	0
32483	0
32487	0
32489	0
32492	0
32493	1
32495	0
32497	1
32500	0
32502	0
32507	0
32511	0
32516	1
32522	0
32530	0
32531	0
32532	0
32533	1
32538	1
32539	0
32540	0
32542	0
32547	0
32549	0
32550	0
32551	0
32555	0
32556	1
32559	1
32566	1
32568	0
32570	1
32574	0
32577	0
32578	0
32580	0
32582	0
32586	0
32591	0
32594	1
32597	0
32599	0
32603	0
32604	0
32605	0
32606	1
32607	0
32611	0
32612	0
32614	1
32616	0
32618	0
32619	0
32626	0
32630	1
32634	0
32636	0
32637	0
32117	0
32118	0
32119	1
32127	0
32128	0
32129	0
32133	1
32134	0
32136	0
32148	1
32150	0
32152	0
32155	0
32158	0
32159	1
32160	1
32163	0
32165	1
32171	1
32175	0
32178	0
32183	1
32184	1
32185	1
32189	0
32191	0
32194	1
32195	1
32196	0
32197	0
32198	0
32201	0
32202	1
32203	0
32204	1
32205	1
32206	0
32210	1
32213	1
32215	0
32226	0
32228	1
32230	1
32232	0
32236	0
32238	0
32239	1
32241	0
32244	0
32245	0
32246	1
32247	0
32248	1
32251	1
32254	0
32256	0
32263	1
32265	0
32266	0
32269	0
32270	1
32272	0
32274	0
32277	1
32280	0
32289	1
32293	0
32296	0
32298	1
32299	0
32304	0
32305	1
32306	1
32307	1
32309	0
32312	0
32313	0
32315	1
32317	1
32321	0
32322	0
32324	0
32325	0
32326	0
32328	0
32331	0
32333	1
32334	0
32336	0
32341	0
32342	1
32345	0
32347	0
32349	0
32357	0
32366	0
32370	0
32371	0
32372	1
31853	0
31862	0
31868	1
31872	0
31875	0
31878	0
31880	1
31883	0
31884	0
31889	0
31892	0
31893	0
31897	0
31898	0
31901	0
31908	0
31912	0
31915	1
31917	0
31918	1
31921	0
31922	0
31924	0
31925	1
31926	0
31927	0
31928	0
31929	1
31930	0
31936	0
31937	0
31944	0
31946	0
31949	0
31950	0
31951	0
31953	0
31955	0
31956	0
31957	1
31961	0
31962	0
31968	0
31971	1
31972	0
31973	0
31974	0
31975	0
31980	1
31982	0
31987	1
31988	0
31989	1
31994	0
31996	0
31998	0
31999	1
32000	1
32004	1
32009	0
32012	0
32015	0
32017	0
32018	0
32019	0
32020	0
32021	0
32024	0
32026	0
32027	0
32030	0
